movie_id,title,title_full,genres_raw
1219,Psycho,Psycho (1960),Horror|Thriller
1220,"Blues Brothers, The","Blues Brothers, The (1980)",Action|Comedy|Musical
1221,"Godfather: Part II, The","Godfather: Part II, The (1974)",Action|Crime|Drama
1222,Full Metal Jacket,Full Metal Jacket (1987),Action|Drama|War
1223,"Grand Day Out, A","Grand Day Out, A (1992)",Animation|Comedy
1224,Henry V,Henry V (1989),Drama|War
1225,Amadeus,Amadeus (1984),Drama
1226,"Quiet Man, The","Quiet Man, The (1952)",Comedy|Romance
1227,Once Upon a Time in America,Once Upon a Time in America (1984),Crime|Drama|Thriller
1228,Raging Bull,Raging Bull (1980),Drama
1230,Annie Hall,Annie Hall (1977),Comedy|Romance
1231,"Right Stuff, The","Right Stuff, The (1983)",Drama
1232,Stalker,Stalker (1979),Mystery|Sci-Fi
1233,"Boat, The (Das Boot)","Boat, The (Das Boot) (1981)",Action|Drama|War
1234,"Sting, The","Sting, The (1973)",Comedy|Crime
1235,Harold and Maude,Harold and Maude (1971),Comedy
1236,Trust,Trust (1990),Comedy|Drama
1237,"Seventh Seal, The (Sjunde inseglet, Det)","Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama
1238,Local Hero,Local Hero (1983),Comedy
1240,"Terminator, The","Terminator, The (1984)",Action|Sci-Fi|Thriller
1241,Braindead,Braindead (1992),Comedy|Horror
1242,Glory,Glory (1989),Action|Drama|War
1243,Rosencrantz and Guildenstern Are Dead,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama
1244,Manhattan,Manhattan (1979),Comedy|Drama|Romance
1245,Miller's Crossing,Miller's Crossing (1990),Drama
1246,Dead Poets Society,Dead Poets Society (1989),Drama
1247,"Graduate, The","Graduate, The (1967)",Drama|Romance
1248,Touch of Evil,Touch of Evil (1958),Crime|Film-Noir|Thriller
1249,Nikita (La Femme Nikita),Nikita (La Femme Nikita) (1990),Thriller
1250,"Bridge on the River Kwai, The","Bridge on the River Kwai, The (1957)",Drama|War
1251,8 1/2,8 1/2 (1963),Drama
1252,Chinatown,Chinatown (1974),Film-Noir|Mystery|Thriller
1253,"Day the Earth Stood Still, The","Day the Earth Stood Still, The (1951)",Drama|Sci-Fi
1254,"Treasure of the Sierra Madre, The","Treasure of the Sierra Madre, The (1948)",Adventure
1255,Bad Taste,Bad Taste (1987),Comedy|Horror
1256,Duck Soup,Duck Soup (1933),Comedy|War
1257,Better Off Dead...,Better Off Dead... (1985),Comedy
1258,"Shining, The","Shining, The (1980)",Horror
1259,Stand by Me,Stand by Me (1986),Adventure|Comedy|Drama
1260,M,M (1931),Crime|Film-Noir|Thriller
1261,Evil Dead II (Dead By Dawn),Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror
1262,"Great Escape, The","Great Escape, The (1963)",Adventure|War
1263,"Deer Hunter, The","Deer Hunter, The (1978)",Drama|War
1264,Diva,Diva (1981),Action|Drama|Mystery|Romance|Thriller
1265,Groundhog Day,Groundhog Day (1993),Comedy|Romance
1266,Unforgiven,Unforgiven (1992),Western
1267,"Manchurian Candidate, The","Manchurian Candidate, The (1962)",Film-Noir|Thriller
1268,Pump Up the Volume,Pump Up the Volume (1990),Drama
1269,Arsenic and Old Lace,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller
1270,Back to the Future,Back to the Future (1985),Comedy|Sci-Fi
1271,Fried Green Tomatoes,Fried Green Tomatoes (1991),Drama
1272,Patton,Patton (1970),Drama|War
1273,Down by Law,Down by Law (1986),Comedy|Drama
1274,Akira,Akira (1988),Adventure|Animation|Sci-Fi|Thriller
1275,Highlander,Highlander (1986),Action|Adventure
1276,Cool Hand Luke,Cool Hand Luke (1967),Comedy|Drama
1277,Cyrano de Bergerac,Cyrano de Bergerac (1990),Action|Drama|Romance
1278,Young Frankenstein,Young Frankenstein (1974),Comedy|Horror
1279,Night on Earth,Night on Earth (1991),Comedy|Drama
1280,Raise the Red Lantern,Raise the Red Lantern (1991),Drama
1281,"Great Dictator, The","Great Dictator, The (1940)",Comedy
1282,Fantasia,Fantasia (1940),Animation|Children's|Musical
1283,High Noon,High Noon (1952),Western
1284,"Big Sleep, The","Big Sleep, The (1946)",Film-Noir|Mystery
1285,Heathers,Heathers (1989),Comedy
1286,Somewhere in Time,Somewhere in Time (1980),Drama|Romance
1287,Ben-Hur,Ben-Hur (1959),Action|Adventure|Drama
1288,This Is Spinal Tap,This Is Spinal Tap (1984),Comedy|Drama|Musical
1289,Koyaanisqatsi,Koyaanisqatsi (1983),Documentary|War
1290,Some Kind of Wonderful,Some Kind of Wonderful (1987),Drama|Romance
1291,Indiana Jones and the Last Crusade,Indiana Jones and the Last Crusade (1989),Action|Adventure
1292,Being There,Being There (1979),Comedy
1293,Gandhi,Gandhi (1982),Drama
1294,M*A*S*H,M*A*S*H (1970),Comedy|War
1295,"Unbearable Lightness of Being, The","Unbearable Lightness of Being, The (1988)",Drama
1296,"Room with a View, A","Room with a View, A (1986)",Drama|Romance
1297,Real Genius,Real Genius (1985),Comedy
1298,Pink Floyd - The Wall,Pink Floyd - The Wall (1982),Drama|Musical|War
1299,"Killing Fields, The","Killing Fields, The (1984)",Drama|War
1300,My Life as a Dog (Mitt liv som hund),My Life as a Dog (Mitt liv som hund) (1985),Drama
1301,Forbidden Planet,Forbidden Planet (1956),Sci-Fi
1302,Field of Dreams,Field of Dreams (1989),Drama
1303,"Man Who Would Be King, The","Man Who Would Be King, The (1975)",Adventure
1304,Butch Cassidy and the Sundance Kid,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western
1305,"Paris, Texas","Paris, Texas (1984)",Drama
1306,Until the End of the World (Bis ans Ende der Welt),Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi
1307,When Harry Met Sally...,When Harry Met Sally... (1989),Comedy|Romance
1308,I Shot a Man in Vegas,I Shot a Man in Vegas (1995),Comedy
1309,Parallel Sons,Parallel Sons (1995),Drama|Romance
1310,Hype!,Hype! (1996),Documentary
1311,Santa with Muscles,Santa with Muscles (1996),Comedy
1312,Female Perversions,Female Perversions (1996),Drama
1313,Mad Dog Time,Mad Dog Time (1996),Crime
1314,Breathing Room,Breathing Room (1996),Romance
1315,Paris Was a Woman,Paris Was a Woman (1995),Documentary
1316,Anna,Anna (1996),Drama
1317,I'm Not Rappaport,I'm Not Rappaport (1996),Comedy
1318,Blue Juice,Blue Juice (1995),Comedy|Drama
1319,Kids of Survival,Kids of Survival (1993),Documentary
1320,Alien,Alien (1992),Action|Horror|Sci-Fi|Thriller
1321,"American Werewolf in London, An","American Werewolf in London, An (1981)",Horror
1322,Amityville 1992: It's About Time,Amityville 1992: It's About Time (1992),Horror
1323,Amityville 3-D,Amityville 3-D (1983),Horror
1324,Amityville: Dollhouse,Amityville: Dollhouse (1996),Horror
1325,Amityville: A New Generation,Amityville: A New Generation (1993),Horror
1326,Amityville II: The Possession,Amityville II: The Possession (1982),Horror
1327,"Amityville Horror, The","Amityville Horror, The (1979)",Horror
1328,"Amityville Curse, The","Amityville Curse, The (1990)",Horror
1329,Blood For Dracula (Andy Warhol's Dracula),Blood For Dracula (Andy Warhol's Dracula) (1974),Horror
1330,April Fool's Day,April Fool's Day (1986),Comedy|Horror
1331,Audrey Rose,Audrey Rose (1977),Horror
1332,"Believers, The","Believers, The (1987)",Horror|Thriller
1333,"Birds, The","Birds, The (1963)",Horror
1334,"Blob, The","Blob, The (1958)",Horror|Sci-Fi
1335,Blood Beach,Blood Beach (1981),Action|Horror
1336,Body Parts,Body Parts (1991),Horror
1337,"Body Snatcher, The","Body Snatcher, The (1945)",Horror
1339,Bram Stoker's Dracula,Bram Stoker's Dracula (1992),Horror|Romance
1340,Bride of Frankenstein,Bride of Frankenstein (1935),Horror
1341,Burnt Offerings,Burnt Offerings (1976),Horror
1342,Candyman,Candyman (1992),Horror
1343,Cape Fear,Cape Fear (1991),Thriller
1344,Cape Fear,Cape Fear (1962),Film-Noir|Thriller
1345,Carrie,Carrie (1976),Horror
1346,Cat People,Cat People (1982),Horror
1347,"Nightmare on Elm Street, A","Nightmare on Elm Street, A (1984)",Horror
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens)","Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror
1349,Nosferatu a Venezia,Nosferatu a Venezia (1986),Horror
1350,"Omen, The","Omen, The (1976)",Horror
1351,Blood & Wine,Blood & Wine (1997),Drama
1352,Albino Alligator,Albino Alligator (1996),Crime|Thriller
1353,"Mirror Has Two Faces, The","Mirror Has Two Faces, The (1996)",Comedy|Romance
1354,Breaking the Waves,Breaking the Waves (1996),Drama
1355,Nightwatch,Nightwatch (1997),Horror|Thriller
1356,Star Trek: First Contact,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi
1357,Shine,Shine (1996),Drama|Romance
1358,Sling Blade,Sling Blade (1996),Drama|Thriller
1359,Jingle All the Way,Jingle All the Way (1996),Adventure|Children's|Comedy
1360,Identification of a Woman (Identificazione di una donna),Identification of a Woman (Identificazione di una donna) (1982),Drama
1361,Paradise Lost: The Child Murders at Robin Hood Hills,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il)","Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama
1363,"Preacher's Wife, The","Preacher's Wife, The (1996)",Drama
1364,Zero Kelvin (Kjrlighetens kjtere),Zero Kelvin (Kjrlighetens kjtere) (1995),Action
1365,Ridicule,Ridicule (1996),Drama
1366,"Crucible, The","Crucible, The (1996)",Drama
1367,101 Dalmatians,101 Dalmatians (1996),Children's|Comedy
1368,"Forbidden Christ, The (Cristo proibito, Il)","Forbidden Christ, The (Cristo proibito, Il) (1950)",Drama
1369,I Can't Sleep (J'ai pas sommeil),I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller
1370,Die Hard 2,Die Hard 2 (1990),Action|Thriller
1371,Star Trek: The Motion Picture,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi
1372,Star Trek VI: The Undiscovered Country,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi
1373,Star Trek V: The Final Frontier,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi
1374,Star Trek: The Wrath of Khan,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi
1375,Star Trek III: The Search for Spock,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi
1376,Star Trek IV: The Voyage Home,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi
1377,Batman Returns,Batman Returns (1992),Action|Adventure|Comedy|Crime
1378,Young Guns,Young Guns (1988),Action|Comedy|Western
1379,Young Guns II,Young Guns II (1990),Action|Comedy|Western
1380,Grease,Grease (1978),Comedy|Musical|Romance
1381,Grease 2,Grease 2 (1982),Comedy|Musical|Romance
1382,Marked for Death,Marked for Death (1990),Action|Drama
1383,Adrenalin: Fear the Rush,Adrenalin: Fear the Rush (1996),Action|Sci-Fi
1384,"Substance of Fire, The","Substance of Fire, The (1996)",Drama
1385,Under Siege,Under Siege (1992),Action
1386,Terror in a Texas Town,Terror in a Texas Town (1958),Western
1387,Jaws,Jaws (1975),Action|Horror
1388,Jaws 2,Jaws 2 (1978),Action|Horror
1389,Jaws 3-D,Jaws 3-D (1983),Action|Horror
1390,My Fellow Americans,My Fellow Americans (1996),Comedy
1391,Mars Attacks!,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War
1392,Citizen Ruth,Citizen Ruth (1996),Comedy|Drama
1393,Jerry Maguire,Jerry Maguire (1996),Drama|Romance
1394,Raising Arizona,Raising Arizona (1987),Comedy
1395,Tin Men,Tin Men (1987),Comedy|Drama
1396,Sneakers,Sneakers (1992),Crime|Drama|Sci-Fi
1397,Bastard Out of Carolina,Bastard Out of Carolina (1996),Drama
1398,In Love and War,In Love and War (1996),Romance|War
1399,Marvin's Room,Marvin's Room (1996),Drama
1400,Somebody is Waiting,Somebody is Waiting (1996),Drama
1401,Ghosts of Mississippi,Ghosts of Mississippi (1996),Drama
1404,Night Falls on Manhattan,Night Falls on Manhattan (1997),Crime|Drama
1405,Beavis and Butt-head Do America,Beavis and Butt-head Do America (1996),Animation|Comedy
1406,"Crmonie, La","Crmonie, La (1995)",Drama
1407,Scream,Scream (1996),Horror|Thriller
1408,"Last of the Mohicans, The","Last of the Mohicans, The (1992)",Action|Romance|War
1409,Michael,Michael (1996),Comedy|Romance
1410,"Evening Star, The","Evening Star, The (1996)",Comedy|Drama
1411,Hamlet,Hamlet (1996),Drama
1412,Some Mother's Son,Some Mother's Son (1996),Drama
1413,"Whole Wide World, The","Whole Wide World, The (1996)",Drama
1414,Mother,Mother (1996),Comedy
1415,"Thieves (Voleurs, Les)","Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance
1416,Evita,Evita (1996),Drama|Musical
1417,"Portrait of a Lady, The","Portrait of a Lady, The (1996)",Drama
1419,Walkabout,Walkabout (1971),Drama
1420,Message to Love: The Isle of Wight Festival,Message to Love: The Isle of Wight Festival (1996),Documentary
1421,Grateful Dead,Grateful Dead (1995),Documentary
1422,Murder at 1600,Murder at 1600 (1997),Mystery|Thriller
1423,Hearts and Minds,Hearts and Minds (1996),Drama
1424,Inside,Inside (1996),Action
1425,Fierce Creatures,Fierce Creatures (1997),Comedy
1426,Zeus and Roxanne,Zeus and Roxanne (1997),Children's
1427,Turbulence,Turbulence (1997),Thriller
1428,Angel Baby,Angel Baby (1995),Drama
1429,Jackie Chan's First Strike,Jackie Chan's First Strike (1996),Action
1430,Underworld,Underworld (1997),Thriller
1431,Beverly Hills Ninja,Beverly Hills Ninja (1997),Action|Comedy
1432,Metro,Metro (1997),Action
1433,"Machine, The","Machine, The (1994)",Comedy|Horror
1434,"Stranger, The","Stranger, The (1994)",Action
1436,Falling in Love Again,Falling in Love Again (1980),Comedy
1437,"Cement Garden, The","Cement Garden, The (1993)",Drama
1438,Dante's Peak,Dante's Peak (1997),Action|Thriller
1439,Meet Wally Sparks,Meet Wally Sparks (1997),Comedy
1440,Amos & Andrew,Amos & Andrew (1993),Comedy
1441,Benny & Joon,Benny & Joon (1993),Comedy|Romance
1442,Prefontaine,Prefontaine (1997),Drama
1443,"Tickle in the Heart, A","Tickle in the Heart, A (1996)",Documentary
1444,Guantanamera,Guantanamera (1994),Comedy
1445,McHale's Navy,McHale's Navy (1997),Comedy|War
1446,Kolya,Kolya (1996),Comedy
1447,Gridlock'd,Gridlock'd (1997),Crime
1448,Fire on the Mountain,Fire on the Mountain (1996),Documentary
1449,Waiting for Guffman,Waiting for Guffman (1996),Comedy
1450,Prisoner of the Mountains (Kavkazsky Plennik),Prisoner of the Mountains (Kavkazsky Plennik) (1996),War
1453,"Beautician and the Beast, The","Beautician and the Beast, The (1997)",Comedy|Romance
1454,SubUrbia,SubUrbia (1997),Comedy
1455,Hotel de Love,Hotel de Love (1996),Comedy|Romance
1456,"Pest, The","Pest, The (1997)",Comedy
1457,Fools Rush In,Fools Rush In (1997),Comedy|Romance
1458,Touch,Touch (1997),Romance
1459,Absolute Power,Absolute Power (1997),Mystery|Thriller
1460,That Darn Cat!,That Darn Cat! (1997),Children's|Comedy|Mystery
1461,Vegas Vacation,Vegas Vacation (1997),Comedy
1462,Unforgotten: Twenty-Five Years After Willowbrook,Unforgotten: Twenty-Five Years After Willowbrook (1996),Documentary
1463,That Old Feeling,That Old Feeling (1997),Comedy|Romance
1464,Lost Highway,Lost Highway (1997),Mystery
1465,Rosewood,Rosewood (1997),Drama
1466,Donnie Brasco,Donnie Brasco (1997),Crime|Drama
1467,Salut cousin!,Salut cousin! (1996),Comedy|Drama
1468,Booty Call,Booty Call (1997),Comedy|Romance
1470,Rhyme & Reason,Rhyme & Reason (1997),Documentary
1471,Boys Life 2,Boys Life 2 (1997),Drama
1472,City of Industry,City of Industry (1997),Crime|Thriller
1473,Best Men,Best Men (1997),Action|Comedy|Crime|Drama
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle),Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children's|Comedy
1475,Kama Sutra: A Tale of Love,Kama Sutra: A Tale of Love (1996),Romance
1476,Private Parts,Private Parts (1997),Comedy|Drama
1477,Love Jones,Love Jones (1997),Romance
1479,"Saint, The","Saint, The (1997)",Action|Romance|Thriller
1480,Smilla's Sense of Snow,Smilla's Sense of Snow (1997),Action|Drama|Thriller
1482,"Van, The","Van, The (1996)",Comedy|Drama
1483,Crash,Crash (1996),Drama|Thriller
1484,"Daytrippers, The","Daytrippers, The (1996)",Mystery
1485,Liar Liar,Liar Liar (1997),Comedy
1486,"Quiet Room, The","Quiet Room, The (1996)",Drama
1487,Selena,Selena (1997),Drama|Musical
1488,"Devil's Own, The","Devil's Own, The (1997)",Action|Drama|Thriller|War
1489,Cats Don't Dance,Cats Don't Dance (1997),Animation|Children's|Musical
1490,B*A*P*S,B*A*P*S (1997),Comedy
1493,Love and Other Catastrophes,Love and Other Catastrophes (1996),Romance
1494,"Sixth Man, The","Sixth Man, The (1997)",Comedy
1495,Turbo: A Power Rangers Movie,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children's
1496,Anna Karenina,Anna Karenina (1997),Drama|Romance
1497,Double Team,Double Team (1997),Action
1498,Inventing the Abbotts,Inventing the Abbotts (1997),Drama|Romance
1499,Anaconda,Anaconda (1997),Action|Adventure|Thriller
1500,Grosse Pointe Blank,Grosse Pointe Blank (1997),Comedy|Crime
1501,Keys to Tulsa,Keys to Tulsa (1997),Crime
1502,Kissed,Kissed (1996),Romance
1503,8 Heads in a Duffel Bag,8 Heads in a Duffel Bag (1997),Comedy
1504,Hollow Reed,Hollow Reed (1996),Drama
1507,Paradise Road,Paradise Road (1997),Drama|War
1508,Traveller,Traveller (1997),Drama
1509,All Over Me,All Over Me (1997),Drama
1510,"Brother's Kiss, A","Brother's Kiss, A (1997)",Drama
1511,A Chef in Love,A Chef in Love (1996),Comedy
1513,Romy and Michele's High School Reunion,Romy and Michele's High School Reunion (1997),Comedy
1514,Temptress Moon (Feng Yue),Temptress Moon (Feng Yue) (1996),Romance
1515,Volcano,Volcano (1997),Drama|Thriller
1516,Children of the Revolution,Children of the Revolution (1996),Comedy
1517,Austin Powers: International Man of Mystery,Austin Powers: International Man of Mystery (1997),Comedy
1518,Breakdown,Breakdown (1997),Action|Thriller
1519,Broken English,Broken English (1996),Drama
1520,Commandments,Commandments (1997),Romance
1522,Ripe,Ripe (1996),Drama
1523,"Truth or Consequences, N.M.","Truth or Consequences, N.M. (1997)",Action|Crime|Romance
1524,"Turning, The","Turning, The (1992)",Drama
1525,Warriors of Virtue,Warriors of Virtue (1997),Action|Adventure|Children's|Fantasy
1526,Fathers' Day,Fathers' Day (1997),Comedy
1527,"Fifth Element, The","Fifth Element, The (1997)",Action|Sci-Fi
1528,Intimate Relations,Intimate Relations (1996),Comedy
1529,Nowhere,Nowhere (1997),Drama
1531,Losing Chase,Losing Chase (1996),Drama
1532,Sprung,Sprung (1997),Comedy
1533,"Promise, The (La Promesse)","Promise, The (La Promesse) (1996)",Drama
1534,"Bonheur, Le","Bonheur, Le (1965)",Drama
1535,Love! Valour! Compassion!,Love! Valour! Compassion! (1997),Drama|Romance
1537,Shall We Dance? (Shall We Dansu?),Shall We Dance? (Shall We Dansu?) (1996),Comedy
1538,"Second Jungle Book: Mowgli & Baloo, The","Second Jungle Book: Mowgli & Baloo, The (1997)",Adventure|Children's
1539,Twin Town,Twin Town (1997),Comedy|Crime
1541,Addicted to Love,Addicted to Love (1997),Comedy|Romance
1542,Brassed Off,Brassed Off (1996),Comedy|Drama|Romance
1543,"Designated Mourner, The","Designated Mourner, The (1997)",Drama
1544,"Lost World: Jurassic Park, The","Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller
