user_id,gender,age,age_group,occupation_id,occupation,zipcode
2275,Male,56,56+,7,executive/managerial,39211
2276,Male,56,56+,13,retired,44143
2277,Female,45,36-45,9,homemaker,13035
2278,Male,50,46-55,17,technician/engineer,01536
2279,Male,50,46-55,7,executive/managerial,08816
2280,Male,56,56+,6,doctor/health care,74105
2281,Male,45,36-45,11,lawyer,48104
2282,Male,50,46-55,2,artist,32117
2283,Male,35,26-35,18,tradesman/craftsman,44708
2284,Male,25,19-25,20,writer,90024
2285,Female,1,Under18,10,K-12 student,13090
2286,Male,35,26-35,17,technician/engineer,82604
2287,Male,56,56+,0,other,06082
2288,Male,1,Under18,10,K-12 student,13066
2289,Female,50,46-55,1,academic/educator,52002
2290,Male,25,19-25,0,other,61021
2291,Male,45,36-45,1,academic/educator,13214
2292,Male,50,46-55,15,scientist,13039
2293,Female,56,56+,3,clerical/admin,48130
2294,Male,56,56+,13,retired,48108
2295,Male,45,36-45,11,lawyer,72316
2296,Female,25,19-25,6,doctor/health care,22923
2297,Male,56,56+,13,retired,52003
2298,Male,35,26-35,17,technician/engineer,77584
2299,Female,18,Under18,10,K-12 student,13090
2300,Male,56,56+,13,retired,49423
2301,Female,25,19-25,12,programmer,02478
2302,Male,50,46-55,12,programmer,48104
2303,Male,50,46-55,17,technician/engineer,08055
2304,Male,45,36-45,12,programmer,94103
2305,Male,50,46-55,20,writer,48104
2306,Female,18,Under18,4,college/grad student,02138
2307,Male,25,19-25,17,technician/engineer,02140
2308,Female,45,36-45,16,self-employed,48103
2309,Female,45,36-45,0,other,08901
2310,Male,45,36-45,12,programmer,48130
2311,Female,25,19-25,4,college/grad student,22902
2312,Male,45,36-45,0,other,13131
2313,Female,50,46-55,6,doctor/health care,48103-4711
2314,Female,25,19-25,1,academic/educator,13210
2315,Male,56,56+,7,executive/managerial,48114
2316,Male,35,26-35,0,other,13207
2317,Female,45,36-45,9,homemaker,57108
2318,Male,56,56+,7,executive/managerial,48114
2319,Male,35,26-35,7,executive/managerial,48104
2320,Female,50,46-55,1,academic/educator,06043
2321,Male,25,19-25,7,executive/managerial,30115
2322,Female,56,56+,13,retired,48105
2323,Male,35,26-35,3,clerical/admin,13088
2324,Male,35,26-35,17,technician/engineer,50321
2325,Female,18,Under18,4,college/grad student,27708
2326,Male,18,Under18,4,college/grad student,01040
2327,Male,18,Under18,10,K-12 student,48169
2328,Male,56,56+,7,executive/managerial,13212
2329,Female,56,56+,15,scientist,97367
2330,Male,45,36-45,7,executive/managerial,48103
2331,Male,56,56+,1,academic/educator,48104
2332,Male,56,56+,14,sales/marketing,01545
2333,Male,50,46-55,6,doctor/health care,13035
2334,Female,56,56+,7,executive/managerial,01562
2335,Male,50,46-55,17,technician/engineer,48197
2336,Male,35,26-35,18,tradesman/craftsman,13146
2337,Male,35,26-35,17,technician/engineer,49424
2338,Male,45,36-45,17,technician/engineer,13152
2339,Female,56,56+,3,clerical/admin,52003
2340,Male,35,26-35,2,artist,48104
2341,Male,56,56+,1,academic/educator,13210
2342,Male,35,26-35,3,clerical/admin,48107
2343,Female,45,36-45,1,academic/educator,01604
2344,Male,25,19-25,12,programmer,02139
2345,Male,35,26-35,16,self-employed,98031
2346,Female,1,Under18,10,K-12 student,48105
2347,Male,35,26-35,1,academic/educator,48116
2348,Male,50,46-55,12,programmer,06082
2349,Male,25,19-25,8,farmer,50309
2350,Male,18,Under18,4,college/grad student,44312
2351,Female,25,19-25,0,other,11106
2352,Male,50,46-55,13,retired,41076
2353,Female,35,26-35,9,homemaker,61270
2354,Male,35,26-35,11,lawyer,94306
2355,Female,45,36-45,9,homemaker,13203
2356,Female,50,46-55,16,self-employed,13207
2357,Female,35,26-35,14,sales/marketing,13316
2358,Female,56,56+,6,doctor/health care,06074
2359,Male,56,56+,13,retired,13685
2360,Male,50,46-55,6,doctor/health care,13210
2361,Male,56,56+,7,executive/managerial,49423
2362,Male,25,19-25,14,sales/marketing,94110
2363,Male,50,46-55,14,sales/marketing,95823
2364,Female,56,56+,9,homemaker,13078
2365,Male,50,46-55,7,executive/managerial,13203
2366,Female,45,36-45,16,self-employed,01532
2367,Female,25,19-25,9,homemaker,49424
2368,Female,56,56+,13,retired,13057
2369,Male,35,26-35,14,sales/marketing,06040
2370,Male,50,46-55,1,academic/educator,13215
2371,Female,35,26-35,7,executive/managerial,06082
2372,Female,45,36-45,7,executive/managerial,01602
2373,Male,45,36-45,7,executive/managerial,94109
2374,Male,25,19-25,14,sales/marketing,94404
2375,Female,50,46-55,7,executive/managerial,13027
2376,Male,25,19-25,1,academic/educator,13210
2377,Male,35,26-35,0,other,06108
2378,Male,25,19-25,3,clerical/admin,75150
2379,Male,18,Under18,18,tradesman/craftsman,13045
2380,Male,25,19-25,4,college/grad student,22903
2381,Female,35,26-35,9,homemaker,13066
2382,Male,50,46-55,13,retired,59715
2383,Female,25,19-25,14,sales/marketing,95125
2384,Male,35,26-35,17,technician/engineer,62034
2385,Female,45,36-45,2,artist,01545
2386,Female,25,19-25,0,other,06040
2387,Male,25,19-25,17,technician/engineer,32224
2388,Male,56,56+,5,customer service,06082
2389,Male,25,19-25,16,self-employed,37922
2390,Female,25,19-25,6,doctor/health care,33076
2391,Male,50,46-55,18,tradesman/craftsman,13126
2392,Female,56,56+,3,clerical/admin,06040
2393,Male,56,56+,13,retired,13123
2394,Male,35,26-35,6,doctor/health care,37923
2395,Male,35,26-35,7,executive/managerial,08021
2396,Female,18,Under18,0,other,22102
2397,Female,35,26-35,11,lawyer,43201
2398,Male,25,19-25,0,other,98122
2399,Male,35,26-35,17,technician/engineer,11355
2400,Female,25,19-25,16,self-employed,95687
2401,Male,25,19-25,4,college/grad student,22901
2402,Male,45,36-45,17,technician/engineer,32024
2403,Male,18,Under18,4,college/grad student,37743
2404,Male,18,Under18,7,executive/managerial,64055
2405,Male,50,46-55,8,farmer,78065
2406,Female,56,56+,12,programmer,01520
2407,Male,35,26-35,16,self-employed,11358
2408,Female,45,36-45,1,academic/educator,01609
2409,Female,35,26-35,9,homemaker,06074
2410,Male,56,56+,7,executive/managerial,06071
2411,Female,35,26-35,14,sales/marketing,01536
2412,Male,56,56+,13,retired,01501
2413,Female,56,56+,7,executive/managerial,06118
2414,Male,25,19-25,1,academic/educator,49503
2415,Male,25,19-25,7,executive/managerial,22407
2416,Male,45,36-45,7,executive/managerial,01531
2417,Male,45,36-45,1,academic/educator,53045
2418,Female,1,Under18,10,K-12 student,06074
2419,Male,25,19-25,0,other,06096
2420,Male,50,46-55,7,executive/managerial,37938
2421,Male,35,26-35,7,executive/managerial,44306
2422,Female,50,46-55,9,homemaker,02865
2423,Female,45,36-45,9,homemaker,01520
2424,Male,25,19-25,17,technician/engineer,95035
2425,Female,35,26-35,14,sales/marketing,45243
2426,Male,56,56+,0,other,01606
2427,Female,25,19-25,14,sales/marketing,94010
2428,Male,45,36-45,17,technician/engineer,45255
2429,Male,25,19-25,2,artist,22903
2430,Male,25,19-25,4,college/grad student,22902
2431,Female,25,19-25,4,college/grad student,22903
2432,Male,25,19-25,4,college/grad student,22903
2433,Male,25,19-25,4,college/grad student,22903
2434,Male,25,19-25,4,college/grad student,22901
2435,Male,25,19-25,4,college/grad student,22903
2436,Male,25,19-25,7,executive/managerial,22902
2437,Male,25,19-25,4,college/grad student,22923
2438,Male,35,26-35,1,academic/educator,22903
2439,Male,45,36-45,17,technician/engineer,48105
2440,Male,50,46-55,17,technician/engineer,01430
2441,Female,45,36-45,6,doctor/health care,42406
2442,Male,35,26-35,17,technician/engineer,36830
2443,Female,35,26-35,0,other,49464
2444,Female,45,36-45,4,college/grad student,42420
2445,Male,25,19-25,0,other,48104
2446,Male,18,Under18,7,executive/managerial,10038
2447,Male,25,19-25,14,sales/marketing,03051
2448,Male,35,26-35,6,doctor/health care,37932
2449,Male,56,56+,13,retired,37922
2450,Male,45,36-45,16,self-employed,01612
2451,Male,45,36-45,12,programmer,37853
2452,Male,45,36-45,7,executive/managerial,01545
2453,Male,25,19-25,7,executive/managerial,55429
2454,Male,18,Under18,0,other,97005
2455,Male,35,26-35,7,executive/managerial,48197
2456,Male,25,19-25,5,customer service,48103
2457,Male,25,19-25,0,other,60656
2458,Male,25,19-25,7,executive/managerial,85040
2459,Male,50,46-55,7,executive/managerial,44313
2460,Female,50,46-55,1,academic/educator,36067
2461,Male,18,Under18,4,college/grad student,98117
2462,Male,35,26-35,1,academic/educator,44303
2463,Male,25,19-25,7,executive/managerial,33916
2464,Female,18,Under18,4,college/grad student,44106
2465,Male,50,46-55,6,doctor/health care,44333
2466,Male,25,19-25,15,scientist,94303
2467,Male,1,Under18,10,K-12 student,44224
2468,Male,50,46-55,1,academic/educator,44240
2469,Male,25,19-25,4,college/grad student,90048
2470,Male,35,26-35,18,tradesman/craftsman,52001
2471,Male,50,46-55,13,retired,98683
2472,Male,25,19-25,18,tradesman/craftsman,37922
2473,Male,25,19-25,12,programmer,98105
2474,Male,25,19-25,12,programmer,83815
2475,Female,25,19-25,18,tradesman/craftsman,98115
2476,Male,50,46-55,12,programmer,78703
2477,Male,45,36-45,0,other,42420
2478,Male,50,46-55,1,academic/educator,37922
2479,Female,25,19-25,1,academic/educator,23454
2480,Female,18,Under18,20,writer,94410
2481,Male,35,26-35,14,sales/marketing,03054
2482,Female,50,46-55,3,clerical/admin,37772
2483,Male,56,56+,13,retired,90503
2484,Male,45,36-45,5,customer service,31901
2485,Male,35,26-35,14,sales/marketing,95746
2486,Male,18,Under18,12,programmer,98105
2487,Male,45,36-45,7,executive/managerial,55438
2488,Female,45,36-45,2,artist,31804
2489,Female,35,26-35,9,homemaker,37843
2490,Male,25,19-25,12,programmer,94703
2491,Male,35,26-35,7,executive/managerial,22904
2492,Female,45,36-45,2,artist,37924
2493,Male,45,36-45,2,artist,90631
2494,Male,18,Under18,4,college/grad student,52003
2495,Female,18,Under18,4,college/grad student,56401
2496,Male,50,46-55,1,academic/educator,37932
2497,Female,50,46-55,14,sales/marketing,37922
2498,Male,56,56+,18,tradesman/craftsman,70817
2499,Male,50,46-55,0,other,36109
2500,Male,56,56+,1,academic/educator,29672
2501,Male,25,19-25,15,scientist,37923
2502,Male,56,56+,13,retired,49423
2503,Male,35,26-35,17,technician/engineer,19360
2504,Male,25,19-25,7,executive/managerial,98115
2505,Male,25,19-25,7,executive/managerial,55405
2506,Female,25,19-25,14,sales/marketing,98225
2507,Male,25,19-25,4,college/grad student,94107
2508,Female,35,26-35,3,clerical/admin,77429
2509,Male,25,19-25,5,customer service,36109
2510,Male,25,19-25,7,executive/managerial,37930
2511,Male,25,19-25,7,executive/managerial,15209
2512,Female,45,36-45,14,sales/marketing,36109
2513,Male,56,56+,1,academic/educator,37922
2514,Male,56,56+,14,sales/marketing,37922
2515,Male,45,36-45,12,programmer,37914
2516,Female,45,36-45,6,doctor/health care,37909
2517,Female,35,26-35,9,homemaker,53806
2518,Male,25,19-25,7,executive/managerial,11793
2519,Female,45,36-45,2,artist,14850
2520,Female,56,56+,2,artist,95448
2521,Male,35,26-35,17,technician/engineer,49424
2522,Male,18,Under18,11,lawyer,60614
2523,Male,25,19-25,17,technician/engineer,49423
2524,Female,56,56+,9,homemaker,38558
2525,Female,35,26-35,1,academic/educator,37922
2526,Male,56,56+,13,retired,37923
2527,Male,35,26-35,15,scientist,36109
2528,Male,56,56+,0,other,37922
2529,Female,35,26-35,9,homemaker,95903
2530,Male,18,Under18,0,other,42420
2531,Female,45,36-45,7,executive/managerial,52003
2532,Female,56,56+,13,retired,37917
2533,Female,25,19-25,3,clerical/admin,49423
2534,Female,50,46-55,6,doctor/health care,37922
2535,Female,56,56+,2,artist,03431
2536,Male,56,56+,13,retired,37830
2537,Male,35,26-35,11,lawyer,37620
2538,Male,56,56+,13,retired,37923
2539,Male,35,26-35,7,executive/managerial,32444
2540,Female,45,36-45,6,doctor/health care,42420
2541,Female,35,26-35,5,customer service,49424
2542,Female,45,36-45,13,retired,37922
2543,Female,35,26-35,0,other,42420
2544,Male,45,36-45,1,academic/educator,52001
2545,Male,56,56+,13,retired,37830
2546,Female,56,56+,13,retired,37931
2547,Female,35,26-35,0,other,37920
2548,Female,35,26-35,6,doctor/health care,37919
2549,Male,56,56+,13,retired,37938
2550,Male,50,46-55,7,executive/managerial,37931
2551,Male,25,19-25,12,programmer,98133
2552,Female,25,19-25,9,homemaker,29369
2553,Male,25,19-25,7,executive/managerial,29369
2554,Male,25,19-25,1,academic/educator,97405
2555,Male,56,56+,7,executive/managerial,10522
2556,Male,25,19-25,4,college/grad student,02430
2557,Female,18,Under18,19,unemployed,02452
2558,Male,56,56+,17,technician/engineer,53061
2559,Male,18,Under18,10,K-12 student,53207
2560,Female,45,36-45,6,doctor/health care,84318
2561,Male,25,19-25,15,scientist,06460
2562,Male,18,Under18,0,other,98021
2563,Male,45,36-45,13,retired,53132
2564,Female,35,26-35,20,writer,43230
2565,Male,35,26-35,5,customer service,34786
2566,Male,35,26-35,17,technician/engineer,94022
2567,Male,25,19-25,0,other,06451
2568,Male,25,19-25,17,technician/engineer,31311
2569,Male,45,36-45,0,other,45248
2570,Female,56,56+,14,sales/marketing,95005
2571,Male,35,26-35,17,technician/engineer,20151
2572,Male,35,26-35,14,sales/marketing,75005
2573,Male,45,36-45,16,self-employed,94536
2574,Male,50,46-55,6,doctor/health care,06511
2575,Male,35,26-35,7,executive/managerial,76248
2576,Male,18,Under18,17,technician/engineer,97030
2577,Male,25,19-25,7,executive/managerial,77099
2578,Male,50,46-55,7,executive/managerial,94107
2579,Male,35,26-35,15,scientist,91411
2580,Female,45,36-45,1,academic/educator,12538
2581,Male,25,19-25,11,lawyer,60611
2582,Female,25,19-25,1,academic/educator,97201
2583,Male,35,26-35,7,executive/managerial,19610
2584,Female,56,56+,1,academic/educator,94563
2585,Male,45,36-45,15,scientist,64081-8102
2586,Male,25,19-25,20,writer,46802
2587,Male,35,26-35,7,executive/managerial,55124
2588,Female,56,56+,13,retired,78737
2589,Male,25,19-25,0,other,19004
2590,Male,18,Under18,4,college/grad student,94044
2591,Male,18,Under18,1,academic/educator,50310
2592,Male,50,46-55,7,executive/managerial,80004-4448
2593,Male,56,56+,16,self-employed,95816
2594,Male,35,26-35,7,executive/managerial,31047
2595,Male,18,Under18,4,college/grad student,15213
2596,Male,50,46-55,7,executive/managerial,48152
2597,Female,50,46-55,0,other,95616
2598,Male,25,19-25,17,technician/engineer,20866
2599,Male,25,19-25,12,programmer,53154
2600,Male,25,19-25,14,sales/marketing,19312
2601,Male,35,26-35,16,self-employed,27613
2602,Male,45,36-45,12,programmer,92104
2603,Male,25,19-25,17,technician/engineer,19126
2604,Male,25,19-25,0,other,45459
2605,Male,35,26-35,7,executive/managerial,75013
2606,Male,50,46-55,7,executive/managerial,34285
2607,Female,56,56+,0,other,48178
2608,Female,25,19-25,1,academic/educator,10025
2609,Female,50,46-55,12,programmer,55391
2610,Male,45,36-45,7,executive/managerial,48322
2611,Male,25,19-25,3,clerical/admin,07719
2612,Female,45,36-45,3,clerical/admin,94560
2613,Male,35,26-35,1,academic/educator,92120
2614,Male,25,19-25,7,executive/managerial,15205
2615,Male,25,19-25,7,executive/managerial,21029
2616,Male,35,26-35,7,executive/managerial,02657
2617,Female,45,36-45,15,scientist,60081
2618,Female,18,Under18,4,college/grad student,53538
2619,Male,35,26-35,12,programmer,95677
2620,Male,18,Under18,4,college/grad student,47306
2621,Male,18,Under18,0,other,46304
2622,Female,35,26-35,6,doctor/health care,27516
2623,Male,56,56+,1,academic/educator,30345
2624,Female,35,26-35,0,other,44313
2625,Male,35,26-35,7,executive/managerial,61910
2626,Male,56,56+,1,academic/educator,04056
2627,Male,25,19-25,1,academic/educator,06877
2628,Female,25,19-25,2,artist,11217
2629,Male,25,19-25,11,lawyer,15237
2630,Female,18,Under18,5,customer service,78704
2631,Female,50,46-55,1,academic/educator,14850
2632,Male,56,56+,0,other,43528
2633,Female,35,26-35,9,homemaker,07728
2634,Male,56,56+,1,academic/educator,15701
2635,Male,35,26-35,0,other,06403
2636,Male,18,Under18,12,programmer,78750
2637,Female,35,26-35,20,writer,44303
2638,Male,25,19-25,14,sales/marketing,06405
2639,Female,25,19-25,6,doctor/health care,80236
2640,Male,35,26-35,12,programmer,78230
2641,Male,25,19-25,6,doctor/health care,19428
2642,Male,25,19-25,0,other,33073
2643,Male,45,36-45,17,technician/engineer,99005
2644,Male,18,Under18,15,scientist,45215
2645,Male,25,19-25,7,executive/managerial,60657
2646,Male,45,36-45,17,technician/engineer,18049
2647,Female,35,26-35,11,lawyer,15116
2648,Male,25,19-25,17,technician/engineer,27707
2649,Male,25,19-25,16,self-employed,80126
2650,Male,45,36-45,7,executive/managerial,75080
2651,Male,56,56+,14,sales/marketing,11779
2652,Male,35,26-35,20,writer,84010
2653,Male,25,19-25,7,executive/managerial,94109
2654,Female,35,26-35,9,homemaker,48336
2655,Male,35,26-35,7,executive/managerial,66224
2656,Male,56,56+,13,retired,32837
2657,Female,1,Under18,10,K-12 student,47403
2658,Male,25,19-25,7,executive/managerial,60115
2659,Male,35,26-35,14,sales/marketing,01060
2660,Male,56,56+,17,technician/engineer,28704
2661,Male,56,56+,13,retired,19312
2662,Male,25,19-25,17,technician/engineer,02021
2663,Female,25,19-25,4,college/grad student,02215
2664,Male,35,26-35,7,executive/managerial,52402
2665,Male,35,26-35,11,lawyer,98443
2666,Male,45,36-45,16,self-employed,63128
2667,Female,35,26-35,6,doctor/health care,08043
2668,Female,25,19-25,4,college/grad student,94110
2669,Male,45,36-45,0,other,24541
2670,Male,35,26-35,6,doctor/health care,94598
2671,Female,35,26-35,12,programmer,54220
2672,Male,35,26-35,7,executive/managerial,04096
2673,Male,35,26-35,7,executive/managerial,77040
2674,Male,25,19-25,4,college/grad student,94110
2675,Male,35,26-35,18,tradesman/craftsman,98664
2676,Male,56,56+,20,writer,78731
2677,Female,35,26-35,7,executive/managerial,66204
2678,Male,25,19-25,6,doctor/health care,49707
2679,Female,18,Under18,4,college/grad student,02143
2680,Male,25,19-25,12,programmer,01864
2681,Female,25,19-25,4,college/grad student,48823
2682,Male,18,Under18,4,college/grad student,43210
2683,Male,35,26-35,7,executive/managerial,60188
2684,Female,18,Under18,0,other,19143
2685,Male,45,36-45,7,executive/managerial,02116
2686,Male,25,19-25,0,other,85283
2687,Male,1,Under18,10,K-12 student,08805
2688,Male,25,19-25,17,technician/engineer,54915
2689,Male,25,19-25,12,programmer,27511
2690,Male,25,19-25,7,executive/managerial,24210
2691,Male,18,Under18,4,college/grad student,06459
2692,Female,18,Under18,4,college/grad student,14620
2693,Male,56,56+,13,retired,72949
2694,Male,18,Under18,4,college/grad student,90024
